TestId,ESVId,Kingdom,Phylum,Class,Order,Family,Genus,Species,Accession,PercMatch
MiFishU,ESV_027353,Eukaryota,Chordata,Actinopteri,Perciformes,Cottidae,Clinocottus,Clinocottus analis,KM057950,99.4
MiFishU,ESV_027353,Eukaryota,Chordata,Actinopteri,Perciformes,Cottidae,Clinocottus,Clinocottus analis,FJ848374,98.8
MiFishU,ESV_027198,Eukaryota,Chordata,Actinopteri,Blenniiformes,Clinidae,Gibbonsia,Gibbonsia montereyensis,OQ846544,100
MiFishU,ESV_027150,Eukaryota,Chordata,Actinopteri,Centrarchiformes,Girellidae,Girella,Girella nigricans,KC136546,100
MiFishU,ESV_001712,Eukaryota,Chordata,Actinopteri,Clupeiformes,Clupeidae,Sardinops,Sardinops sagax,NC_057117,99.4
MiFishU,ESV_001712,Eukaryota,Chordata,Actinopteri,Clupeiformes,Clupeidae,Sardinops,Sardinops melanostictus,NC_002616,99.4
MiFishU,ESV_000878,Eukaryota,Chordata,Actinopteri,Atheriniformes,Atherinopsidae,Atherinopsis,Atherinopsis californiensis,NC_067733,100
MiFishU,ESV_092232,Eukaryota,Chordata,Actinopteri,Clupeiformes,Clupeidae,Sardinops,Sardinops sagax,NC_057117,99.4
MiFishU,ESV_092232,Eukaryota,Chordata,Actinopteri,Clupeiformes,Clupeidae,Sardinops,Sardinops melanostictus,NC_002616,99.4
MiFishU,ESV_027192,Eukaryota,Chordata,Actinopteri,Clupeiformes,Clupeidae,Sardinops,Sardinops sagax,OR482441,100
MiFishU,ESV_000129,Eukaryota,Chordata,Actinopteri,Clupeiformes,Clupeidae,Sardinops,Sardinops sagax,NC_057117,100
MiFishU,ESV_000129,Eukaryota,Chordata,Actinopteri,Clupeiformes,Clupeidae,Sardinops,Sardinops melanostictus,NC_002616,100
MiFishU,ESV_010025,Eukaryota,Chordata,Actinopteri,Clupeiformes,Engraulidae,Engraulis,Engraulis mordax,NC_041097,100
MiFishU,ESV_001067,Eukaryota,Chordata,Actinopteri,Atheriniformes,Atherinopsidae,Atherinops,Atherinops affinis,NC_066928,100
MiFishU,ESV_092229,Eukaryota,Chordata,Actinopteri,unk_order,Embiotocidae,Embiotoca,Embiotoca caryi,OQ846725,98.8
MiFishU,ESV_092229,Eukaryota,Chordata,Actinopteri,unk_order,Embiotocidae,Embiotoca,Embiotoca jacksoni,MW630184,99.4
MiFishU,ESV_092228,Eukaryota,Chordata,Actinopteri,unk_order,Embiotocidae,Phanerodon,Phanerodon vacca,OQ846433,99.4
MiFishU,ESV_092228,Eukaryota,Chordata,Actinopteri,unk_order,Embiotocidae,Phanerodon,Phanerodon atripes,OQ846294,98.8
MiFishU,ESV_092228,Eukaryota,Chordata,Actinopteri,unk_order,Embiotocidae,Zalembius,Zalembius rosaceus,MW630187,98.8
MiFishU,ESV_092228,Eukaryota,Chordata,Actinopteri,unk_order,Embiotocidae,Phanerodon,Phanerodon furcatus,MW630186,98.8
MiFishU,ESV_092228,Eukaryota,Chordata,Actinopteri,unk_order,Embiotocidae,Phanerodon,Phanerodon vacca,AY279572,99.4
MiFishU,ESV_092227,Eukaryota,Chordata,Actinopteri,Perciformes,Cottidae,Scorpaenichthys,Scorpaenichthys marmoratus,OK172573,99.4
MiFishU,ESV_092226,Eukaryota,Chordata,Mammalia,Artiodactyla,Bovidae,Ovis,Ovis aries,AY879449,100
MiFishU,ESV_092225,Eukaryota,Chordata,Actinopteri,unk_order,Embiotocidae,Embiotoca,Embiotoca caryi,OQ846725,98.8
MiFishU,ESV_092225,Eukaryota,Chordata,Actinopteri,unk_order,Embiotocidae,Embiotoca,Embiotoca jacksoni,MW630184,99.4
MiFishU,ESV_089635,Eukaryota,Chordata,Actinopteri,Perciformes,Sebastidae,Sebastes,Sebastes gilli,OQ846101,100
MiFishU,ESV_079609,Eukaryota,Chordata,Actinopteri,unk_order,Embiotocidae,Phanerodon,Phanerodon vacca,OQ846433,99.4
MiFishU,ESV_079609,Eukaryota,Chordata,Actinopteri,unk_order,Embiotocidae,Phanerodon,Phanerodon atripes,OQ846294,98.8
MiFishU,ESV_079609,Eukaryota,Chordata,Actinopteri,unk_order,Embiotocidae,Zalembius,Zalembius rosaceus,MW630187,98.8
MiFishU,ESV_079609,Eukaryota,Chordata,Actinopteri,unk_order,Embiotocidae,Phanerodon,Phanerodon furcatus,MW630186,98.8
MiFishU,ESV_079609,Eukaryota,Chordata,Actinopteri,unk_order,Embiotocidae,Phanerodon,Phanerodon vacca,AY279572,99.4
MiFishU,ESV_027291,Eukaryota,Chordata,Actinopteri,Perciformes,Cottidae,Scorpaenichthys,Scorpaenichthys marmoratus,OK172573,100
MiFishU,ESV_027129,Eukaryota,Chordata,Actinopteri,unk_order,Embiotocidae,Embiotoca,Embiotoca jacksoni,MW630184,100
MiFishU,ESV_023841,Eukaryota,Chordata,Actinopteri,unk_order,Embiotocidae,Phanerodon,Phanerodon vacca,OQ846433,100
MiFishU,ESV_023841,Eukaryota,Chordata,Actinopteri,unk_order,Embiotocidae,Phanerodon,Phanerodon vacca,AY279572,100
MiFishU,ESV_008300,Eukaryota,Chordata,Mammalia,Artiodactyla,Bovidae,Ovis,Ovis aries,MZ664406,100
MiFishU,ESV_008300,Eukaryota,Chordata,Mammalia,Artiodactyla,Bovidae,Ovis,Ovis orientalis,MT768222,100
MiFishU,ESV_008300,Eukaryota,Chordata,Mammalia,Artiodactyla,Bovidae,Ovis,Ovis aries,MN366394,100
MiFishU,ESV_008300,Eukaryota,Chordata,Mammalia,Artiodactyla,Bovidae,Ovis,Ovis aries,MG489885,100
MiFishU,ESV_008300,Eukaryota,Chordata,Mammalia,Artiodactyla,Bovidae,Ovis,Ovis orientalis,KF312238,100
MiFishU,ESV_092224,Eukaryota,Chordata,Actinopteri,Perciformes,Cottidae,Clinocottus,Clinocottus analis,OQ846278,99.4
MiFishU,ESV_092224,Eukaryota,Chordata,Actinopteri,Perciformes,Cottidae,Clinocottus,Clinocottus analis,FJ848374,98.8
MiFishU,ESV_092223,Eukaryota,Chordata,Actinopteri,Perciformes,Cottidae,Scorpaenichthys,Scorpaenichthys marmoratus,OK172573,99.4
MiFishU,ESV_092222,Eukaryota,Chordata,Actinopteri,Perciformes,Cottidae,Clinocottus,Clinocottus recalvus,OQ846539,99.4
MiFishU,ESV_092221,Eukaryota,Chordata,Actinopteri,Perciformes,Cottidae,Scorpaenichthys,Scorpaenichthys marmoratus,OK172573,99.4
MiFishU,ESV_092220,Eukaryota,Chordata,Actinopteri,unk_order,Sciaenidae,Genyonemus,Genyonemus lineatus,LC036870,99.4
MiFishU,ESV_092219,Eukaryota,Chordata,Actinopteri,Perciformes,Cottidae,Clinocottus,Clinocottus analis,OQ846278,98.8
MiFishU,ESV_092219,Eukaryota,Chordata,Actinopteri,Perciformes,Cottidae,Clinocottus,Clinocottus analis,KM057950,98.8
MiFishU,ESV_092219,Eukaryota,Chordata,Actinopteri,Perciformes,Cottidae,Clinocottus,Clinocottus analis,FJ848374,98.2
MiFishU,ESV_092218,Eukaryota,Chordata,Actinopteri,Perciformes,Cottidae,Clinocottus,Clinocottus analis,OQ846278,98.8
MiFishU,ESV_092218,Eukaryota,Chordata,Actinopteri,Perciformes,Cottidae,Clinocottus,Clinocottus analis,KM057950,98.8
MiFishU,ESV_092218,Eukaryota,Chordata,Actinopteri,Perciformes,Cottidae,Clinocottus,Clinocottus analis,FJ848374,98.2
MiFishU,ESV_092217,Eukaryota,Chordata,Actinopteri,Atheriniformes,Atherinopsidae,Atherinopsis,Atherinopsis californiensis,NC_067733,99.4
MiFishU,ESV_092216,Eukaryota,Chordata,Actinopteri,Atheriniformes,Atherinopsidae,Atherinops,Atherinops affinis,NC_066928,98.8
MiFishU,ESV_092215,Eukaryota,Chordata,Actinopteri,Clupeiformes,Engraulidae,Engraulis,Engraulis mordax,NC_041097,99.4
MiFishU,ESV_091996,Eukaryota,Chordata,Actinopteri,Centrarchiformes,Girellidae,Girella,Girella nigricans,OQ846316,99.4
MiFishU,ESV_091996,Eukaryota,Chordata,Actinopteri,Centrarchiformes,Girellidae,Girella,Girella simplicidens,KC136553,98.8
MiFishU,ESV_091952,Eukaryota,Chordata,Actinopteri,Perciformes,Cottidae,Oligocottus,Oligocottus snyderi,OQ846550,99.4
MiFishU,ESV_091951,Eukaryota,Chordata,Actinopteri,Perciformes,Cottidae,Scorpaenichthys,Scorpaenichthys marmoratus,OK172573,99.4
MiFishU,ESV_091916,Eukaryota,Chordata,Actinopteri,Perciformes,Cottidae,Clinocottus,Clinocottus analis,OQ846278,98.8
MiFishU,ESV_091916,Eukaryota,Chordata,Actinopteri,Perciformes,Cottidae,Clinocottus,Clinocottus analis,KM057950,98.8
MiFishU,ESV_091916,Eukaryota,Chordata,Actinopteri,Perciformes,Cottidae,Clinocottus,Clinocottus analis,FJ848374,98.2
MiFishU,ESV_091909,Eukaryota,Chordata,Actinopteri,Perciformes,Cottidae,Scorpaenichthys,Scorpaenichthys marmoratus,OK172573,99.4
MiFishU,ESV_091814,Eukaryota,Chordata,Actinopteri,Clupeiformes,Clupeidae,Sardinops,Sardinops sagax,NC_057117,99.4
MiFishU,ESV_091814,Eukaryota,Chordata,Actinopteri,Clupeiformes,Clupeidae,Sardinops,Sardinops melanostictus,NC_002616,99.4
MiFishU,ESV_074852,Eukaryota,Chordata,Actinopteri,unk_order,Sciaenidae,Genyonemus,Genyonemus lineatus,LC036870,100
MiFishU,ESV_074851,Eukaryota,Chordata,Actinopteri,unk_order,Embiotocidae,Embiotoca,Embiotoca lateralis,OL806587,100
MiFishU,ESV_038178,Eukaryota,Chordata,Actinopteri,Syngnathiformes,Syngnathidae,Syngnathus,Syngnathus leptorhynchus,OL334980,100
MiFishU,ESV_038178,Eukaryota,Chordata,Actinopteri,Syngnathiformes,Syngnathidae,Syngnathus,Syngnathus euchrous,NC_063775,100
MiFishU,ESV_038178,Eukaryota,Chordata,Actinopteri,Syngnathiformes,Syngnathidae,Syngnathus,Syngnathus californiensis,NC_063774,100
MiFishU,ESV_028250,Eukaryota,Chordata,Actinopteri,Perciformes,Cottidae,Clinocottus,Clinocottus recalvus,OQ846539,99.4
MiFishU,ESV_028248,Eukaryota,Chordata,Actinopteri,Perciformes,Cottidae,Oligocottus,Oligocottus snyderi,OQ846550,99.4
MiFishU,ESV_028245,Eukaryota,Chordata,Actinopteri,Blenniiformes,Clinidae,Gibbonsia,Gibbonsia montereyensis,OQ846544,99.4
MiFishU,ESV_028245,Eukaryota,Chordata,Actinopteri,Blenniiformes,Clinidae,Gibbonsia,Gibbonsia montereyensis,MN154389,98.8
MiFishU,ESV_028194,Eukaryota,Chordata,Actinopteri,Perciformes,Stichaeidae,Cebidichthys,Cebidichthys violaceus,OQ846535,100
MiFishU,ESV_028191,Eukaryota,Chordata,Actinopteri,Perciformes,Cottidae,Clinocottus,Clinocottus analis,OQ846278,100
MiFishU,ESV_027243,Eukaryota,Chordata,Actinopteri,unk_order,Embiotocidae,Amphistichus,Amphistichus argenteus,OQ846191,100
MiFishU,ESV_027243,Eukaryota,Chordata,Actinopteri,unk_order,Embiotocidae,Hyperprosopon,Hyperprosopon argenteum,OQ846083,100
MiFishU,ESV_027196,Eukaryota,Chordata,Actinopteri,Atheriniformes,Atherinopsidae,Atherinops,Atherinops affinis,NC_066928,99.4
MiFishU,ESV_027191,Eukaryota,Chordata,Actinopteri,unk_order,Embiotocidae,Micrometrus,Micrometrus minimus,MW630185,99.4
MiFishU,ESV_027138,Eukaryota,Chordata,Actinopteri,Blenniiformes,Clinidae,Gibbonsia,Gibbonsia elegans,OQ846272,100
MiFishU,ESV_027138,Eukaryota,Chordata,Actinopteri,Blenniiformes,Clinidae,Gibbonsia,Gibbonsia metzi,OQ846221,100
MiFishU,ESV_024789,Eukaryota,Chordata,Actinopteri,Perciformes,Sebastidae,Sebastes,Sebastes babcocki,OR499729,100
MiFishU,ESV_024789,Eukaryota,Chordata,Actinopteri,Perciformes,Sebastidae,Sebastes,Sebastes emphaeus,OR482574,100
MiFishU,ESV_024789,Eukaryota,Chordata,Actinopteri,Perciformes,Sebastidae,Sebastes,Sebastes rosaceus,OR482547,100
MiFishU,ESV_024789,Eukaryota,Chordata,Actinopteri,Perciformes,Sebastidae,Sebastes,Sebastes variegatus,OR482544,100
MiFishU,ESV_024789,Eukaryota,Chordata,Actinopteri,Perciformes,Sebastidae,Sebastes,Sebastes flavidus,OR482521,100
MiFishU,ESV_024789,Eukaryota,Chordata,Actinopteri,Perciformes,Sebastidae,Sebastes,Sebastes miniatus,OR482519,100
MiFishU,ESV_024789,Eukaryota,Chordata,Actinopteri,Perciformes,Sebastidae,Sebastes,Sebastes goodei,OR482518,100
MiFishU,ESV_024789,Eukaryota,Chordata,Actinopteri,Perciformes,Sebastidae,Sebastes,Sebastes serriceps,OQ846228,100
MiFishU,ESV_024789,Eukaryota,Chordata,Actinopteri,Perciformes,Sebastidae,Sebastes,Sebastes phillipsi,OQ846225,100
MiFishU,ESV_024789,Eukaryota,Chordata,Actinopteri,Perciformes,Sebastidae,Sebastes,Sebastes rosenblatti,OQ846204,100
MiFishU,ESV_024789,Eukaryota,Chordata,Actinopteri,Perciformes,Sebastidae,Sebastes,Sebastes exsul,OP035291,100
MiFishU,ESV_024789,Eukaryota,Chordata,Actinopteri,Perciformes,Sebastidae,Sebastes,Sebastes eos,OP035269,100
MiFishU,ESV_024789,Eukaryota,Chordata,Actinopteri,Perciformes,Sebastidae,Sebastes,Sebastes simulator,OP035238,100
MiFishU,ESV_024789,Eukaryota,Chordata,Actinopteri,Perciformes,Sebastidae,Sebastes,Sebastes ovalis,OP035099,100
MiFishU,ESV_024789,Eukaryota,Chordata,Actinopteri,Perciformes,Sebastidae,Sebastes,Sebastes melanops,OK048741,100
MiFishU,ESV_024789,Eukaryota,Chordata,Actinopteri,Perciformes,Sebastidae,Sebastes,Sebastes rosenblatti,NC_082792,100
MiFishU,ESV_024789,Eukaryota,Chordata,Actinopteri,Perciformes,Sebastidae,Sebastes,Sebastes brevispinis,NC_082776,100
MiFishU,ESV_024789,Eukaryota,Chordata,Actinopteri,Perciformes,Sebastidae,Sebastes,Sebastes helvomaculatus,NC_082775,100
MiFishU,ESV_024789,Eukaryota,Chordata,Actinopteri,Perciformes,Sebastidae,Sebastes,Sebastes proriger,NC_082771,100
MiFishU,ESV_024789,Eukaryota,Chordata,Actinopteri,Perciformes,Sebastidae,Sebastes,Sebastes zacentrus,NC_082763,100
MiFishU,ESV_024789,Eukaryota,Chordata,Actinopteri,Perciformes,Sebastidae,Sebastes,Sebastes wilsoni,NC_082762,100
MiFishU,ESV_024789,Eukaryota,Chordata,Actinopteri,Perciformes,Sebastidae,Sebastes,Sebastes constellatus,NC_082758,100
MiFishU,ESV_024789,Eukaryota,Chordata,Actinopteri,Perciformes,Sebastidae,Sebastes,Sebastes alutus,NC_082757,100
MiFishU,ESV_024789,Eukaryota,Chordata,Actinopteri,Perciformes,Sebastidae,Sebastes,Sebastes melanostictus,NC_056778,100
MiFishU,ESV_024789,Eukaryota,Chordata,Actinopteri,Perciformes,Sebastidae,Sebastes,Sebastes oculatus,NC_053985,100
MiFishU,ESV_024789,Eukaryota,Chordata,Actinopteri,Perciformes,Sebastidae,Sebastes,Sebastes aleutianus,NC_039779,100
MiFishU,ESV_024789,Eukaryota,Chordata,Actinopteri,Perciformes,Sebastidae,Sebastes,Sebastes thompsoni,NC_027447,100
MiFishU,ESV_024789,Eukaryota,Chordata,Actinopteri,Perciformes,Sebastidae,Sebastes,Sebastes steindachneri,NC_027445,100
MiFishU,ESV_024789,Eukaryota,Chordata,Actinopteri,Perciformes,Sebastidae,Sebastes,Sebastes hubbsi,NC_027440,100
MiFishU,ESV_024789,Eukaryota,Chordata,Actinopteri,Perciformes,Sebastidae,Sebastes,Sebastes taczanowskii,NC_027439,100
MiFishU,ESV_024789,Eukaryota,Chordata,Actinopteri,Perciformes,Sebastidae,Sebastes,Sebastes owstoni,NC_026191,100
MiFishU,ESV_024789,Eukaryota,Chordata,Actinopteri,Perciformes,Sebastidae,Sebastes,Sebastes longispinis,NC_026100,100
MiFishU,ESV_024789,Eukaryota,Chordata,Actinopteri,Perciformes,Sebastidae,Sebastes,Sebastes inermis,NC_023456,100
MiFishU,ESV_024789,Eukaryota,Chordata,Actinopteri,Perciformes,Sebastidae,Sebastes,Sebastes elongatus,MW630168,100
MiFishU,ESV_024789,Eukaryota,Chordata,Actinopteri,Perciformes,Sebastidae,Sebastes,Sebastes rubrivinctus,MH378777,100
MiFishU,ESV_024789,Eukaryota,Chordata,Actinopteri,Perciformes,Sebastidae,Sebastes,Sebastes cheni,LC731313,100
MiFishU,ESV_024789,Eukaryota,Chordata,Actinopteri,Perciformes,Sebastidae,Sebastes,Sebastes pachycephalus,LC640020,100
MiFishU,ESV_024789,Eukaryota,Chordata,Actinopteri,Perciformes,Sebastidae,Sebastes,Sebastes ventricosus,LC605003,100
MiFishU,ESV_024789,Eukaryota,Chordata,Actinopteri,Perciformes,Sebastidae,Sebastes,Sebastes wakiyai,LC579207,100
MiFishU,ESV_024789,Eukaryota,Chordata,Actinopteri,Perciformes,Sebastidae,Sebastes,Sebastes baramenuke,LC579004,100
MiFishU,ESV_024789,Eukaryota,Chordata,Actinopteri,Perciformes,Sebastidae,Sebastes,Sebastes joyneri,LC519381,100
MiFishU,ESV_024789,Eukaryota,Chordata,Actinopteri,Perciformes,Sebastidae,Sebastes,Sebastes pinniger,LC104520,100
MiFishU,ESV_024789,Eukaryota,Chordata,Actinopteri,Perciformes,Sebastidae,Sebastes,Sebastes schlegelii,LC049853,100
MiFishU,ESV_024789,Eukaryota,Chordata,Actinopteri,Perciformes,Sebastidae,Sebastes,Sebastes nudus,LC026690,100
MiFishU,ESV_024789,Eukaryota,Chordata,Actinopteri,Perciformes,Sebastidae,Sebastes,Sebastes ruberrimus,EU008930,100
MiFishU,ESV_023862,Eukaryota,Chordata,Actinopteri,Pleuronectiformes,Cyclopsettidae,Citharichthys,Citharichthys stigmaeus,LC145930,100
MiFishU,ESV_023844,Eukaryota,Chordata,Actinopteri,Pleuronectiformes,Cyclopsettidae,Citharichthys,Citharichthys stigmaeus,NC_083050,100
MiFishU,ESV_005946,Eukaryota,Chordata,Actinopteri,Centrarchiformes,Girellidae,Girella,Girella nigricans,OQ846316,100
MiFishU,ESV_001624,Eukaryota,Chordata,Actinopteri,Clupeiformes,Clupeidae,Sardinops,Sardinops sagax,NC_057117,99.4
MiFishU,ESV_001624,Eukaryota,Chordata,Actinopteri,Clupeiformes,Clupeidae,Sardinops,Sardinops melanostictus,NC_002616,99.4
MiFishU,ESV_092212,Eukaryota,Chordata,Actinopteri,unk_order,Sciaenidae,Genyonemus,Genyonemus lineatus,LC036870,99.4
MiFishU,ESV_092211,Eukaryota,Chordata,Actinopteri,Perciformes,Sebastidae,Sebastes,Sebastes auriculatus,OR482526,99.4
MiFishU,ESV_092211,Eukaryota,Chordata,Actinopteri,Perciformes,Sebastidae,Sebastes,Sebastes saxicola,OR482513,98.8
MiFishU,ESV_092211,Eukaryota,Chordata,Actinopteri,Perciformes,Sebastidae,Sebastes,Sebastes borealis,OQ846222,98.8
MiFishU,ESV_092211,Eukaryota,Chordata,Actinopteri,Perciformes,Sebastidae,Sebastes,Sebastes rastrelliger,OQ846078,99.4
MiFishU,ESV_092211,Eukaryota,Chordata,Actinopteri,Perciformes,Sebastidae,Sebastes,Sebastes dallii,OP035142,99.4
MiFishU,ESV_092211,Eukaryota,Chordata,Actinopteri,Perciformes,Sebastidae,Sebastes,Sebastes mystinus,NC_082760,98.8
MiFishU,ESV_092211,Eukaryota,Chordata,Actinopteri,Perciformes,Sebastidae,Sebastes,Sebastes nebulosus,NC_082756,98.8
MiFishU,ESV_092211,Eukaryota,Chordata,Actinopteri,Perciformes,Sebastidae,Sebastes,Sebastes caurinus,NC_066933,98.8
MiFishU,ESV_092211,Eukaryota,Chordata,Actinopteri,Perciformes,Sebastidae,Sebastes,Sebastes maliger,NC_056782,98.8
MiFishU,ESV_092211,Eukaryota,Chordata,Actinopteri,Perciformes,Sebastidae,Sebastes,Sebastes iracundus,LC499175,98.8
MiFishU,ESV_092211,Eukaryota,Chordata,Actinopteri,Perciformes,Sebastidae,Sebastes,Sebastes semicinctus,LC104457,98.8
MiFishU,ESV_092210,Eukaryota,Chordata,Actinopteri,Blenniiformes,Clinidae,Gibbonsia,Gibbonsia montereyensis,OQ846544,99.4
MiFishU,ESV_092209,Eukaryota,Chordata,Actinopteri,Perciformes,Sebastidae,Sebastes,Sebastes auriculatus,OR482526,99.4
MiFishU,ESV_092209,Eukaryota,Chordata,Actinopteri,Perciformes,Sebastidae,Sebastes,Sebastes saxicola,OR482513,98.8
MiFishU,ESV_092209,Eukaryota,Chordata,Actinopteri,Perciformes,Sebastidae,Sebastes,Sebastes borealis,OQ846222,98.8
MiFishU,ESV_092209,Eukaryota,Chordata,Actinopteri,Perciformes,Sebastidae,Sebastes,Sebastes rastrelliger,OQ846078,99.4
MiFishU,ESV_092209,Eukaryota,Chordata,Actinopteri,Perciformes,Sebastidae,Sebastes,Sebastes dallii,OP035142,99.4
MiFishU,ESV_092209,Eukaryota,Chordata,Actinopteri,Perciformes,Sebastidae,Sebastes,Sebastes mystinus,NC_082760,98.8
MiFishU,ESV_092209,Eukaryota,Chordata,Actinopteri,Perciformes,Sebastidae,Sebastes,Sebastes nebulosus,NC_082756,98.8
MiFishU,ESV_092209,Eukaryota,Chordata,Actinopteri,Perciformes,Sebastidae,Sebastes,Sebastes caurinus,NC_066933,98.8
MiFishU,ESV_092209,Eukaryota,Chordata,Actinopteri,Perciformes,Sebastidae,Sebastes,Sebastes maliger,NC_056782,98.8
MiFishU,ESV_092209,Eukaryota,Chordata,Actinopteri,Perciformes,Sebastidae,Sebastes,Sebastes iracundus,LC499175,98.8
MiFishU,ESV_092209,Eukaryota,Chordata,Actinopteri,Perciformes,Sebastidae,Sebastes,Sebastes semicinctus,LC104457,98.8
MiFishU,ESV_092208,Eukaryota,Chordata,Actinopteri,Perciformes,Sebastidae,Sebastes,Sebastes auriculatus,OR482526,99.4
MiFishU,ESV_092208,Eukaryota,Chordata,Actinopteri,Perciformes,Sebastidae,Sebastes,Sebastes saxicola,OR482513,98.8
MiFishU,ESV_092208,Eukaryota,Chordata,Actinopteri,Perciformes,Sebastidae,Sebastes,Sebastes borealis,OQ846222,98.8
MiFishU,ESV_092208,Eukaryota,Chordata,Actinopteri,Perciformes,Sebastidae,Sebastes,Sebastes rastrelliger,OQ846078,99.4
MiFishU,ESV_092208,Eukaryota,Chordata,Actinopteri,Perciformes,Sebastidae,Sebastes,Sebastes dallii,OP035142,99.4
MiFishU,ESV_092208,Eukaryota,Chordata,Actinopteri,Perciformes,Sebastidae,Sebastes,Sebastes mystinus,NC_082760,98.8
MiFishU,ESV_092208,Eukaryota,Chordata,Actinopteri,Perciformes,Sebastidae,Sebastes,Sebastes nebulosus,NC_082756,98.8
MiFishU,ESV_092208,Eukaryota,Chordata,Actinopteri,Perciformes,Sebastidae,Sebastes,Sebastes caurinus,NC_066933,98.8
MiFishU,ESV_092208,Eukaryota,Chordata,Actinopteri,Perciformes,Sebastidae,Sebastes,Sebastes maliger,NC_056782,98.8
MiFishU,ESV_092208,Eukaryota,Chordata,Actinopteri,Perciformes,Sebastidae,Sebastes,Sebastes iracundus,LC499175,98.8
MiFishU,ESV_092208,Eukaryota,Chordata,Actinopteri,Perciformes,Sebastidae,Sebastes,Sebastes semicinctus,LC104457,98.8
MiFishU,ESV_092179,Eukaryota,Chordata,Actinopteri,Clupeiformes,Clupeidae,Sardinops,Sardinops sagax,NC_057117,99.4
MiFishU,ESV_092179,Eukaryota,Chordata,Actinopteri,Clupeiformes,Clupeidae,Sardinops,Sardinops melanostictus,NC_002616,99.4
MiFishU,ESV_028196,Eukaryota,Chordata,Actinopteri,Perciformes,Sebastidae,Sebastes,Sebastes auriculatus,OR482526,100
MiFishU,ESV_028196,Eukaryota,Chordata,Actinopteri,Perciformes,Sebastidae,Sebastes,Sebastes rastrelliger,OQ846078,100
MiFishU,ESV_028196,Eukaryota,Chordata,Actinopteri,Perciformes,Sebastidae,Sebastes,Sebastes dallii,OP035142,100
MiFishU,ESV_092207,Eukaryota,Chordata,Actinopteri,Clupeiformes,Clupeidae,Sardinops,Sardinops sagax,NC_057117,98.8
MiFishU,ESV_092207,Eukaryota,Chordata,Actinopteri,Clupeiformes,Clupeidae,Sardinops,Sardinops melanostictus,NC_002616,98.8
MiFishU,ESV_092206,Eukaryota,Chordata,Actinopteri,Perciformes,Cottidae,Clinocottus,Clinocottus analis,OQ846278,98.8
MiFishU,ESV_092206,Eukaryota,Chordata,Actinopteri,Perciformes,Cottidae,Clinocottus,Clinocottus analis,KM057950,98.8
MiFishU,ESV_092206,Eukaryota,Chordata,Actinopteri,Perciformes,Cottidae,Clinocottus,Clinocottus analis,FJ848374,98.2
MiFishU,ESV_092205,Eukaryota,Chordata,Actinopteri,Perciformes,Cottidae,Clinocottus,Clinocottus recalvus,OQ846539,99.4
MiFishU,ESV_092204,Eukaryota,Chordata,Actinopteri,Centrarchiformes,Girellidae,Girella,Girella nigricans,OQ846316,98.8
MiFishU,ESV_092204,Eukaryota,Chordata,Actinopteri,Centrarchiformes,Girellidae,Girella,Girella simplicidens,KC136553,98.2
MiFishU,ESV_092203,Eukaryota,Chordata,Actinopteri,Blenniiformes,Clinidae,Gibbonsia,Gibbonsia montereyensis,OQ846544,99.4
